TradeKey,DateKey,ItemKey,SellerKey,BuyerSellerKey,Quantity,UnitPrice,TotalPrice
33252,20230317,128,159,20,8,245.88,1967.04
33253,20230304,139,78,247,12,9517.04,114204.48
33254,20230226,55,76,73,10,17.62,176.2
33255,20230215,118,334,45,1,16.66,16.66
33256,20230103,95,365,282,9,415.6,3740.4
33257,20230126,125,240,50,10,188.75,1887.5
33258,20230113,77,133,367,19,13255.79,251860.01
33259,20230220,183,116,221,12,25.12,301.44
33260,20230217,16,231,141,15,1.59,23.85
33261,20230203,104,201,87,14,638.84,8943.76
33262,20230303,115,159,20,1,4395.96,4395.96
33263,20230130,39,124,349,9,106.68,960.12
33264,20230327,141,296,33,10,35.64,356.4
33265,20230101,160,313,136,9,54.94,494.46
33266,20230331,62,242,285,11,35.32,388.52
33267,20230210,39,370,166,10,113.35,1133.5
33268,20230105,31,147,104,20,217.91,4358.2
33269,20230222,36,294,191,4,100.81,403.24
33270,20230121,181,110,382,12,39071.91,468862.92
33271,20230209,54,252,318,6,12.94,77.64
33272,20230123,126,262,81,19,80225.34,1524281.46
33273,20230204,56,103,47,6,195.11,1170.66
33274,20230318,105,342,68,12,8669.74,104036.88
33275,20230201,5,250,321,7,54.18,379.26
33276,20230310,181,286,179,16,43396.28,694340.48
33277,20230305,144,77,153,7,3.14,21.98
33278,20230124,169,231,172,15,30.69,460.35
33279,20230116,194,23,116,16,19.49,311.84
33280,20230205,95,335,350,3,537.05,1611.15
33281,20230228,63,338,59,1,1622.39,1622.39
33282,20230117,196,40,174,20,74.42,1488.4
33283,20230301,33,249,32,12,52.1,625.2
33284,20230323,62,140,5,3,37.25,111.75
33285,20230322,141,163,104,9,32.67,294.03
33286,20230131,48,125,266,20,371.05,7421.0
33287,20230114,128,274,126,14,198.86,2784.04
33288,20230130,15,238,77,16,7930.05,126880.8
33289,20230213,34,357,196,14,17.92,250.88
33290,20230228,167,380,233,14,0.65,9.1
33291,20230130,1,319,36,13,70.36,914.68
33292,20230325,134,133,255,15,1517.82,22767.3
33293,20230122,66,54,306,16,7207.39,115318.24
33294,20230106,81,122,289,9,17.75,159.75
33295,20230224,23,39,213,11,775.15,8526.65
33296,20230226,100,43,137,20,41.66,833.2
33297,20230118,152,297,372,12,14.23,170.76
33298,20230113,62,53,137,8,36.64,293.12
33299,20230212,18,22,243,12,249.95,2999.4
33300,20230307,198,385,73,16,386.81,6188.96
33301,20230122,44,354,388,19,49.96,949.24
33302,20230309,133,94,65,10,70.59,705.9
33303,20230330,183,190,312,15,25.52,382.8
33304,20230128,187,135,225,7,614.09,4298.63
33305,20230302,100,132,380,1,39.47,39.47
33306,20230221,68,208,4,9,87.14,784.26
33307,20230120,149,108,332,6,2.32,13.92
33308,20230329,185,114,242,19,1820.61,34591.59
33309,20230221,86,347,155,7,29137.42,203961.94
33310,20230129,181,164,168,1,45108.93,45108.93
33311,20230117,180,235,387,4,303.14,1212.56
33312,20230227,119,383,20,5,70.75,353.75
33313,20230215,101,248,324,8,21.27,170.16
33314,20230108,16,5,98,12,1.44,17.28
33315,20230105,175,23,380,4,4737.28,18949.12
33316,20230216,19,25,259,16,4822.73,77163.68
33317,20230228,81,249,149,9,10.12,91.08
33318,20230312,193,359,75,9,37.95,341.55
33319,20230107,95,221,203,18,432.62,7787.16
33320,20230223,74,81,356,15,3.89,58.35
33321,20230324,75,69,3,4,6986.83,27947.32
33322,20230103,6,349,242,18,14.12,254.16
33323,20230324,131,25,108,18,240.83,4334.94
33324,20230327,169,139,165,6,38.97,233.82
33325,20230121,103,70,99,5,1424.01,7120.05
33326,20230101,109,122,378,1,658.75,658.75
33327,20230122,71,288,311,19,5599.28,106386.32
33328,20230321,180,37,48,10,551.39,5513.9
33329,20230325,132,324,261,3,3152.35,9457.05
33330,20230116,192,264,270,13,1992.28,25899.64
33331,20230308,129,137,78,12,12896.7,154760.4
33332,20230125,159,212,113,6,15762.24,94573.44
33333,20230128,27,106,25,12,32.52,390.24
33334,20230304,156,160,8,14,79.32,1110.48
33335,20230218,133,264,258,9,61.34,552.06
33336,20230221,8,10,8,18,3.05,54.9
33337,20230111,150,279,297,7,4.66,32.62
33338,20230323,28,143,298,16,14455.97,231295.52
33339,20230223,130,175,179,11,94.31,1037.41
33340,20230202,63,147,235,16,1219.2,19507.2
33341,20230221,117,207,385,9,6.64,59.76
33342,20230223,56,172,78,9,160.83,1447.47
33343,20230301,111,117,107,3,1.97,5.91
33344,20230228,38,112,310,6,131.32,787.92
33345,20230304,34,21,365,15,21.32,319.8
33346,20230308,121,336,370,14,2141.21,29976.94
33347,20230329,29,26,127,1,68.72,68.72
33348,20230116,72,41,273,13,10155.69,132023.97
33349,20230128,138,205,258,20,2.6,52.0
33350,20230204,54,182,382,3,22.67,68.01
33351,20230319,48,210,315,6,373.59,2241.54
33352,20230304,148,166,365,11,92.47,1017.17
33353,20230104,33,165,120,13,46.17,600.21
33354,20230328,156,310,323,15,66.52,997.8
33355,20230215,165,132,77,17,30.26,514.42
33356,20230112,120,166,299,9,535.39,4818.51
33357,20230326,65,391,208,19,7.47,141.93
33358,20230307,192,89,348,10,3472.61,34726.1
33359,20230307,115,236,104,2,3847.64,7695.28
33360,20230106,8,259,220,10,2.68,26.8
33361,20230101,154,272,101,3,1264.03,3792.09
33362,20230118,7,170,275,6,434.15,2604.9
33363,20230218,31,179,228,20,261.58,5231.6
33364,20230121,167,222,244,2,0.79,1.58
33365,20230216,2,112,379,12,65.72,788.64
33366,20230103,81,164,131,2,17.37,34.74
33367,20230307,75,12,56,6,6492.06,38952.36
33368,20230316,20,44,353,10,400.94,4009.4
33369,20230111,29,195,318,5,58.52,292.6
33370,20230101,6,63,54,16,13.7,219.2
33371,20230226,32,64,164,12,158.77,1905.24
33372,20230117,155,208,10,8,68.15,545.2
33373,20230324,192,182,140,10,2761.77,27617.7
33374,20230104,131,295,379,10,221.84,2218.4
33375,20230213,39,1,140,16,109.05,1744.8
33376,20230330,33,290,55,2,51.74,103.48
33377,20230216,183,358,283,9,28.28,254.52
33378,20230119,181,297,158,5,36287.22,181436.1
33379,20230328,77,388,10,18,15863.69,285546.42
33380,20230115,185,107,317,8,1804.05,14432.4
33381,20230129,17,334,221,14,3625.44,50756.16
33382,20230301,7,99,265,9,443.37,3990.33
33383,20230122,110,180,218,2,894.3,1788.6
33384,20230201,144,40,399,8,3.15,25.2
33385,20230308,122,114,342,15,12533.2,187998.0
33386,20230217,11,76,115,15,35.61,534.15
33387,20230130,136,150,137,13,269.41,3502.33
33388,20230211,64,4,21,8,5727.68,45821.44
33389,20230323,92,368,142,1,27.24,27.24
33390,20230312,54,252,22,9,14.41,129.69
33391,20230319,75,15,157,12,7100.47,85205.64
33392,20230115,11,59,309,18,39.9,718.2
33393,20230115,53,204,357,14,1972.91,27620.74
33394,20230209,142,375,25,19,66.71,1267.49
33395,20230305,76,92,383,14,28.34,396.76
33396,20230106,40,138,140,14,27.49,384.86
33397,20230311,59,105,237,4,27017.92,108071.68
33398,20230205,150,234,399,9,4.09,36.81
33399,20230305,190,125,184,1,4.77,4.77
33400,20230102,36,310,88,20,92.43,1848.6
33401,20230118,101,27,54,16,14.43,230.88
33402,20230101,66,317,217,1,6863.16,6863.16
33403,20230322,55,364,112,16,27.13,434.08
33404,20230309,64,259,332,8,5978.4,47827.2
33405,20230204,188,223,263,17,717.0,12189.0
33406,20230304,60,80,206,19,2809.27,53376.13
33407,20230130,86,36,3,18,21851.39,393325.02
33408,20230310,148,346,118,8,153.43,1227.44
33409,20230224,31,157,395,12,209.94,2519.28
33410,20230131,106,147,272,3,137.74,413.22
33411,20230211,131,320,182,10,295.66,2956.6
33412,20230227,6,386,220,19,14.46,274.74
33413,20230211,91,146,35,8,2589.55,20716.4
33414,20230103,58,269,54,12,1.9,22.8
33415,20230109,193,126,265,10,25.55,255.5
33416,20230225,175,6,286,11,6231.75,68549.25
33417,20230313,131,130,1,3,243.08,729.24
33418,20230122,187,348,75,19,1286.34,24440.46
33419,20230102,28,60,178,13,13149.15,170938.95
33420,20230131,23,91,16,3,864.29,2592.87
33421,20230205,86,168,304,11,23688.63,260574.93
33422,20230208,110,291,6,13,848.26,11027.38
33423,20230206,191,259,221,3,20.0,60.0
33424,20230225,13,243,191,1,1.8,1.8
33425,20230213,126,101,197,15,86633.22,1299498.3
33426,20230128,139,109,248,20,8589.51,171790.2
33427,20230124,61,323,225,6,651.35,3908.1
33428,20230206,118,253,29,12,19.1,229.2
33429,20230311,16,38,220,18,1.42,25.56
33430,20230105,112,243,395,5,13975.06,69875.3
33431,20230314,72,290,231,17,12203.53,207460.01
33432,20230314,80,19,221,4,108.26,433.04
33433,20230101,168,114,206,11,30.27,332.97
33434,20230222,83,233,296,13,12.67,164.71
33435,20230311,13,281,144,6,1.62,9.72
33436,20230129,92,185,288,12,19.66,235.92
33437,20230318,117,212,277,8,6.81,54.48
33438,20230113,70,380,120,5,2.48,12.4
33439,20230129,172,27,173,19,42.4,805.6
33440,20230115,70,33,303,18,3.13,56.34
33441,20230311,109,253,373,1,788.35,788.35
33442,20230127,197,397,83,19,282.24,5362.56
33443,20230131,78,269,263,16,9.28,148.48
33444,20230313,184,240,314,18,15.31,275.58
33445,20230130,150,184,267,12,4.17,50.04
33446,20230204,89,197,284,20,20.86,417.2
33447,20230131,7,40,377,1,473.99,473.99
33448,20230122,177,164,359,17,47.85,813.45
33449,20230103,75,258,307,19,5602.93,106455.67
33450,20230131,18,233,150,11,210.67,2317.37
33451,20230207,190,343,215,18,4.57,82.26
33452,20230217,168,223,60,13,26.87,349.31
33453,20230102,181,20,122,18,41205.59,741700.62
33454,20230202,18,65,232,14,229.85,3217.9
33455,20230102,172,325,265,3,35.69,107.07
33456,20230319,34,252,185,7,18.26,127.82
33457,20230319,105,245,274,18,8596.25,154732.5
33458,20230107,96,197,104,1,542.62,542.62
33459,20230118,29,102,203,1,60.27,60.27
33460,20230127,4,131,399,12,5038.45,60461.4
33461,20230311,150,123,77,18,4.9,88.2
33462,20230309,49,6,207,13,83.58,1086.54
33463,20230309,35,398,351,17,95.76,1627.92
33464,20230101,33,296,55,18,47.02,846.36
33465,20230127,60,235,122,12,1902.54,22830.48
33466,20230327,132,110,364,6,3343.86,20063.16
33467,20230208,165,345,53,13,27.29,354.77
33468,20230108,44,256,147,14,68.24,955.36
33469,20230203,55,188,110,7,13.39,93.73
33470,20230327,102,63,225,20,13.33,266.6
33471,20230314,70,266,370,5,4.2,21.0
33472,20230205,26,337,129,20,54.08,1081.6
33473,20230315,9,334,18,7,10313.5,72194.5
33474,20230202,37,213,8,4,12.27,49.08
33475,20230114,160,47,214,17,59.33,1008.61
33476,20230213,2,254,204,9,71.81,646.29
33477,20230128,30,55,261,5,1555.35,7776.75
33478,20230114,19,71,221,13,3697.82,48071.66
33479,20230207,42,120,49,8,4523.11,36184.88
33480,20230322,194,295,213,11,17.23,189.53
33481,20230318,42,323,82,20,5023.32,100466.4
33482,20230224,151,97,286,7,11.1,77.7
33483,20230115,35,315,293,3,64.41,193.23
33484,20230224,141,261,191,9,28.54,256.86
33485,20230222,165,338,250,19,31.84,604.96
33486,20230302,45,34,195,18,65.03,1170.54
33487,20230315,115,205,68,19,3592.71,68261.49
33488,20230321,182,89,116,20,22.89,457.8
33489,20230116,83,81,176,3,20.03,60.09
33490,20230303,22,251,323,4,2445.5,9782.0
33491,20230304,7,21,151,10,475.7,4757.0
33492,20230225,78,93,79,1,5.74,5.74
33493,20230328,120,235,330,1,541.04,541.04
33494,20230127,81,261,325,10,20.3,203.0
33495,20230124,50,252,251,9,1121.72,10095.48
33496,20230124,101,242,356,20,17.93,358.6
33497,20230209,189,156,121,9,4.39,39.51
33498,20230118,181,159,22,4,39183.05,156732.2
33499,20230101,169,363,238,7,36.94,258.58
33500,20230204,155,67,267,9,68.98,620.82
33501,20230316,136,110,372,6,300.02,1800.12
33502,20230329,134,286,7,5,1776.71,8883.55
33503,20230127,56,192,315,3,105.32,315.96
33504,20230110,53,318,181,4,2360.99,9443.96
33505,20230114,171,324,255,18,49.89,898.02
33506,20230304,71,367,362,15,5797.05,86955.75
33507,20230226,42,396,49,8,6048.71,48389.68
33508,20230128,25,154,147,18,68.53,1233.54
33509,20230327,139,317,162,4,8222.81,32891.24
33510,20230115,136,308,242,19,237.99,4521.81
33511,20230207,194,10,121,9,19.71,177.39
33512,20230212,87,68,366,17,557.8,9482.6
33513,20230218,89,234,286,10,21.23,212.3
33514,20230127,143,49,233,12,8100.22,97202.64
33515,20230228,139,278,38,6,7190.99,43145.94
33516,20230327,183,127,329,1,25.24,25.24
33517,20230101,51,169,232,14,554.3,7760.2
33518,20230102,9,244,159,6,9854.68,59128.08
33519,20230316,184,113,140,9,15.26,137.34
33520,20230216,14,179,43,7,61.52,430.64
33521,20230118,132,180,85,18,2654.83,47786.94
33522,20230316,51,18,244,8,845.25,6762.0
33523,20230108,91,131,309,8,3765.37,30122.96
33524,20230113,102,322,307,5,12.41,62.05
33525,20230318,134,395,310,14,1710.14,23941.96
33526,20230109,185,337,8,5,1985.14,9925.7
33527,20230324,24,127,152,15,97.15,1457.25
33528,20230126,111,238,230,17,2.27,38.59
33529,20230315,18,317,176,2,265.34,530.68
33530,20230123,22,110,61,2,2004.77,4009.54
33531,20230304,118,59,259,14,17.75,248.5
33532,20230102,23,125,103,2,712.41,1424.82
33533,20230126,172,358,110,8,34.4,275.2
33534,20230128,130,251,253,20,95.04,1900.8
33535,20230112,103,69,165,16,1140.18,18242.88
33536,20230224,159,393,400,5,16846.89,84234.45
33537,20230222,160,73,228,9,51.77,465.93
33538,20230127,26,25,208,8,49.07,392.56
33539,20230314,197,146,20,10,387.34,3873.4
33540,20230124,102,19,92,6,11.17,67.02
33541,20230218,72,298,211,13,11283.96,146691.48
33542,20230327,115,33,108,16,3908.39,62534.24
33543,20230204,4,199,146,10,7773.44,77734.4
33544,20230128,61,226,17,14,578.06,8092.84
33545,20230128,61,21,149,8,623.9,4991.2
33546,20230323,190,59,1,6,5.32,31.92
33547,20230317,7,100,304,12,642.85,7714.2
33548,20230107,155,209,225,2,63.54,127.08
33549,20230112,22,71,123,20,1907.85,38157.0
33550,20230114,101,311,313,15,16.02,240.3
33551,20230301,7,146,32,17,476.1,8093.7
33552,20230306,81,161,74,4,18.4,73.6
33553,20230217,121,221,391,7,2408.89,16862.23
33554,20230325,37,67,400,7,13.49,94.43
33555,20230212,187,270,250,1,1098.92,1098.92
33556,20230227,62,33,130,10,38.56,385.6
33557,20230205,184,382,2,15,9.75,146.25
33558,20230315,168,58,376,14,42.87,600.18
33559,20230318,78,33,396,20,14.78,295.6
33560,20230124,22,47,73,18,2064.79,37166.22
33561,20230207,168,111,318,20,29.52,590.4
33562,20230101,160,342,53,12,50.48,605.76
33563,20230331,163,244,272,19,174.14,3308.66
33564,20230323,144,268,392,13,3.39,44.07
33565,20230331,48,29,116,8,307.8,2462.4
33566,20230221,12,400,395,14,464.24,6499.36
33567,20230223,190,248,259,1,3.94,3.94
33568,20230104,8,201,85,9,2.32,20.88
33569,20230130,86,150,304,5,21440.11,107200.55
33570,20230211,90,268,153,12,43.16,517.92
33571,20230214,163,6,352,18,160.97,2897.46
33572,20230223,89,135,220,17,19.74,335.58
33573,20230110,34,63,297,13,20.05,260.65
33574,20230204,160,133,11,17,61.9,1052.3
33575,20230318,155,172,221,10,59.47,594.7
33576,20230207,144,42,44,1,3.56,3.56
33577,20230206,168,231,168,13,29.77,387.01
33578,20230220,6,64,121,19,17.09,324.71
33579,20230129,181,242,275,13,42930.91,558101.83
33580,20230316,156,2,332,2,117.37,234.74
33581,20230319,13,179,356,10,1.56,15.6
33582,20230107,30,277,177,2,1356.16,2712.32
33583,20230210,1,372,375,14,66.27,927.78
33584,20230311,71,97,56,5,6870.08,34350.4
33585,20230307,111,141,10,14,1.73,24.22
33586,20230104,143,326,252,1,7238.42,7238.42
33587,20230204,132,299,380,6,3047.92,18287.52
33588,20230315,52,308,63,15,70.16,1052.4
33589,20230203,77,14,275,14,18891.56,264481.84
33590,20230122,130,102,287,15,105.42,1581.3
33591,20230225,80,96,292,14,119.08,1667.12
33592,20230318,197,257,277,6,459.41,2756.46
33593,20230109,123,90,71,12,4.06,48.72
33594,20230308,139,347,319,10,8315.67,83156.7
33595,20230304,133,94,256,13,56.59,735.67
33596,20230223,8,305,324,14,3.09,43.26
33597,20230216,193,122,359,20,22.39,447.8
33598,20230306,76,174,237,1,33.81,33.81
33599,20230214,24,93,255,9,84.86,763.74
33600,20230202,183,132,87,16,22.05,352.8
33601,20230331,62,178,157,13,35.93,467.09
33602,20230130,95,186,336,14,460.92,6452.88
33603,20230305,171,171,182,16,73.43,1174.88
33604,20230313,69,85,97,18,13593.86,244689.48
33605,20230131,113,321,101,7,7.58,53.06
33606,20230104,62,170,296,12,33.16,397.92
33607,20230306,51,197,102,12,873.17,10478.04
33608,20230129,15,177,230,16,8546.58,136745.28
33609,20230117,187,53,229,17,1017.21,17292.57
33610,20230103,48,336,300,2,271.27,542.54
33611,20230102,82,335,192,3,112.72,338.16
33612,20230128,112,146,173,4,14089.12,56356.48
33613,20230129,33,55,372,16,51.24,819.84
33614,20230310,172,310,241,2,60.53,121.06
33615,20230219,121,256,107,13,2268.35,29488.55
33616,20230120,121,75,377,12,1910.45,22925.4
33617,20230316,95,86,370,20,741.71,14834.2
33618,20230325,36,211,291,10,99.22,992.2
33619,20230314,165,43,236,19,57.58,1094.02
33620,20230130,33,351,287,7,48.47,339.29
33621,20230315,5,249,36,16,85.4,1366.4
33622,20230123,173,271,71,4,25.49,101.96
33623,20230201,92,196,17,9,18.12,163.08
33624,20230312,131,360,196,17,259.78,4416.26
33625,20230218,88,108,392,11,39.53,434.83
33626,20230122,77,55,309,13,15278.78,198624.14
33627,20230218,76,285,321,13,22.97,298.61
33628,20230326,72,94,25,4,13620.81,54483.24
33629,20230207,123,188,16,19,3.34,63.46
33630,20230202,112,341,16,13,13556.29,176231.77
33631,20230123,51,157,109,5,565.38,2826.9
33632,20230314,50,220,9,16,1086.44,17383.04
33633,20230226,113,12,30,19,8.07,153.33
33634,20230221,183,363,328,7,25.15,176.05
33635,20230122,164,173,273,20,52.55,1051.0
33636,20230307,81,393,150,2,17.33,34.66
33637,20230212,189,44,277,5,4.14,20.7
33638,20230302,143,92,50,15,8071.13,121066.95
33639,20230307,161,342,203,13,16.66,216.58
33640,20230321,44,365,322,18,120.38,2166.84
33641,20230307,98,393,298,4,2983.35,11933.4
33642,20230312,83,236,373,1,23.2,23.2
33643,20230209,9,252,12,17,9936.49,168920.33
33644,20230130,173,138,178,18,21.68,390.24
33645,20230223,84,359,236,6,11.54,69.24
33646,20230108,78,327,278,11,7.72,84.92
33647,20230326,21,195,119,11,23.65,260.15
33648,20230207,102,289,281,3,11.99,35.97
33649,20230108,46,206,121,12,437.71,5252.52
33650,20230116,129,395,124,17,10860.28,184624.76
33651,20230217,114,81,63,12,946.1,11353.2
33652,20230107,46,177,386,7,461.75,3232.25
33653,20230324,106,298,332,17,208.38,3542.46
33654,20230119,170,98,338,2,2746.09,5492.18
33655,20230303,178,394,340,17,372.25,6328.25
33656,20230204,158,85,109,5,47.24,236.2
33657,20230115,143,314,104,15,7948.22,119223.3
33658,20230319,156,356,129,4,134.16,536.64
33659,20230128,177,218,345,9,48.1,432.9
33660,20230311,43,167,270,2,4319.01,8638.02
33661,20230112,61,101,269,1,485.4,485.4
33662,20230314,165,12,203,3,47.1,141.3
33663,20230116,166,211,18,3,24.12,72.36
33664,20230222,28,116,33,8,12609.22,100873.76
33665,20230211,101,391,40,7,17.68,123.76
33666,20230204,100,367,125,6,39.68,238.08
33667,20230322,98,236,125,12,3634.79,43617.48
33668,20230108,8,212,390,19,2.32,44.08
33669,20230227,134,203,71,19,1413.81,26862.39
33670,20230315,147,51,253,15,654.58,9818.7
33671,20230321,99,26,240,19,50.26,954.94
33672,20230319,40,186,362,1,50.13,50.13
33673,20230228,177,355,252,20,53.76,1075.2
33674,20230322,92,337,293,14,35.16,492.24
33675,20230213,145,141,281,17,1472.23,25027.91
33676,20230226,109,315,279,20,712.66,14253.2
33677,20230208,95,115,149,2,394.0,788.0
33678,20230218,145,359,55,1,1565.47,1565.47
33679,20230118,34,118,322,16,16.71,267.36
33680,20230122,104,331,349,1,604.3,604.3
33681,20230204,152,42,110,12,27.32,327.84
33682,20230305,120,233,213,3,598.41,1795.23
33683,20230319,128,23,226,17,269.48,4581.16
33684,20230315,68,165,199,10,108.12,1081.2
33685,20230207,76,113,5,7,19.95,139.65
33686,20230307,188,357,168,5,429.71,2148.55
33687,20230327,140,47,79,16,190.68,3050.88
33688,20230327,181,25,225,19,51227.64,973325.16
33689,20230106,89,118,78,4,20.44,81.76
33690,20230210,160,6,243,8,56.23,449.84
33691,20230116,85,47,75,10,65.39,653.9
33692,20230217,105,258,322,12,7594.78,91137.36
33693,20230331,157,220,319,4,1496.53,5986.12
33694,20230329,70,361,249,10,2.82,28.2
33695,20230213,133,155,366,7,72.08,504.56
33696,20230210,1,255,358,8,62.57,500.56
33697,20230301,75,339,12,4,5663.64,22654.56
33698,20230211,109,9,5,14,632.61,8856.54
33699,20230103,60,172,11,17,2140.3,36385.1
33700,20230203,7,347,351,15,426.32,6394.8
33701,20230312,180,58,195,16,509.71,8155.36
33702,20230106,163,73,66,13,161.7,2102.1
33703,20230121,86,37,26,9,22507.01,202563.09
33704,20230302,43,8,37,20,2550.85,51017.0
33705,20230116,142,265,273,6,63.85,383.1
33706,20230323,85,379,68,15,151.67,2275.05
33707,20230114,82,148,40,4,119.19,476.76
33708,20230217,114,47,173,3,917.73,2753.19
33709,20230324,63,225,23,20,1496.05,29921.0
33710,20230326,42,331,151,20,5411.46,108229.2
33711,20230313,120,300,126,13,604.29,7855.77
33712,20230111,35,83,64,14,61.99,867.86
33713,20230104,52,86,15,12,63.81,765.72
33714,20230213,120,339,134,14,516.68,7233.52
33715,20230212,93,193,343,1,82.26,82.26
33716,20230301,37,24,29,10,13.68,136.8
33717,20230209,101,153,72,3,19.34,58.02
33718,20230120,168,278,71,4,28.38,113.52
33719,20230325,172,333,264,20,37.3,746.0
33720,20230113,5,306,116,4,60.9,243.6
33721,20230109,191,393,330,8,21.05,168.4
33722,20230108,130,396,364,15,106.83,1602.45
33723,20230309,38,128,150,16,162.04,2592.64
33724,20230329,49,399,41,16,81.03,1296.48
